"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"TTO","Trinidad and Tobago","GDP"," (billions) 2005 USD","10041.799999999999","10501.440000000001","10925.26","9919.7700000000004","9349.1299999999992","8964.0","8670.0499999999993","8274.3600000000006","7950.1499999999996","7884.4799999999996","8003.3800000000001","8218.0100000000002","8082.6400000000003","7965.5299999999997","8249.2600000000002","8575.5100000000002","8913.9500000000007","9155.0300000000007","9866.2999999999993","10299.290000000001","10931.040000000001","11378.629999999999","12290.469999999999","14066.370000000001","15163.549999999999","16088.530000000001","18051.330000000002","19044.150000000001","19691.650000000001","18994.77","18883.459999999999","19091.18","19592.700000000001","20035.611059999999","19832.098959999999","19483.29334","19269.88076","19612.56797","20141.02765","20463.816030000002","20736.266800000001","21013.767090000001","21935.445599999999","22885.47118","23869.29651","24889.52522","25910.22423","26943.859700000001","28012.910260000001","29120.572550000001","30273.02852","31450.253250000002","32663.036199999999","33918.602169999998","35210.482929999998","36535.236470000003","37847.373899999999","39183.687100000003","40545.437010000001","41925.28297","43203.722900000001","44336.147120000001","45347.22898","46255.664320000003","47078.179210000002","47827.594230000002","48524.936249999999","49153.438309999998","49738.741580000002","50300.898269999998","50857.888550000003"
"TUN","Tunisia","GDP"," (billions) 2005 USD","11531.9","12167.780000000001","12107.700000000001","12674.57","13403.209999999999","14160.299999999999","13955.41","14890.610000000001","14901.35","15161.639999999999","16366.959999999999","17006.009999999998","18333.459999999999","18734.93","19330.400000000001","19784.990000000002","21198.84","22352.259999999998","23421.540000000001","24839.470000000001","26005.75","27286.43","27737.689999999999","29280.02","31048.130000000001","32282.959999999999","34110.389999999999","36270.440000000002","38120.230000000003","39305.769999999997","40505.769999999997","40508.610000000001","42100.589999999997","43130.52246","44103.030180000002","44456.003120000001","45345.019469999999","46705.157740000002","48433.245519999997","50516.216549999997","52890.477489999997","55270.64544","57481.72049","59759.486069999999","62101.997860000003","64513.948770000003","66949.09908","69453.679659999994","72029.016199999998","74670.50417","77370.233670000001","80085.190820000003","82851.133619999993","85673.347120000006","88548.499429999996","91471.535300000003","94401.261440000002","97375.406690000003","100401.1828","103482.92019999999","106624.80809999999","109811.9902","113103.5385","116499.62119999999","119993.35340000001","123578.973","127187.69469999999","130880.57060000001","134651.6704","138495.3026","142409.99129999999"
"TUR","Turkey","GDP"," (billions) 2005 USD","162486.48000000001","170377.89000000001","176448.82999999999","185220.25","197652.26999999999","206035.38","220482.64000000001","241396.59","246998.78","247715.67000000001","270669.38","272618.96999999997","286347.06","308256.25","293866.38","317017.94","340412.78000000003","366208.13","374661.0","362052.34000000003","386579.44","364554.15999999997","387024.69","407402.53000000003","445546.84000000003","482980.0","516274.19","540129.63","560384.5","533340.38","581047.68999999994","632021.5","646173.63","673264.64939999999","692884.25719999999","719491.26749999996","746831.8077","772463.78460000001","799500.09840000002","827482.52110000001","856444.5736","886420.25780000002","922367.51340000005","959090.22880000004","996583.07460000005","1034776.928","1073586.807","1112902.588","1152598.8859999999","1192547.6910000001","1232626.622","1272722.341","1312733.8319999999","1352569.2609999999","1392144.159","1431379.314","1470200.419","1508544.1340000001","1546352.8119999999","1583580.45","1620191.6229999999","1656164.112","1691483.7220000001","1726138.8640000001","1760124.1340000001","1793445.328","1826114.2120000001","1858148.577","1889574.601","1918083.5220000001","1945907.121"
"TKM","Turkmenistan","GDP"," (billions) 2005 USD","null","null","null","null","null","null","null","null","null","null","null","null","null","9157.4886490000008","6985.5201870000001","6634.804674","6206.3016479999997","5506.8139510000001","5875.1339840000001","6843.7415840000003","8116.6631180000004","9771.8812180000004","11312.48604","13246.15379","15192.605020000001","17174.0","19057.190859999999","21164.192749999998","24285.583600000002","25774.978480000002","28135.850900000001","32283.573990000001","35851.022270000001","39505.763279999999","43568.611429999997","46400.531600000002","48372.577219999999","50549.313309999998","53209.349329999997","56233.563580000002","59599.017979999997","63304.607660000001","65115.736929999999","66966.169250000006","68856.11262","70787.783360000001","72754.779509999993","74759.481400000004","76799.825230000002","78874.674589999995","80982.780970000007","83119.357650000005","85286.049750000006","87482.450119999994","89705.869229999997","91954.402849999999","94220.618589999998","96505.583299999998","98806.644190000006","101121.5416","103451.19259999999","105793.55","108156.3072","110543.00260000001","112956.1266","115401.3455","117875.8658","120390.02800000001","122946.6758","125375.48910000001","127847.04580000001"
"TUV","Tuvalu","GDP"," (billions) 2005 USD","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","22.475468540000001","22.958094249999998","24.767080750000002","23.404006339999999","22.940101169999998","22.0","22.63958332","24.180241720000001","26.276360960000002","25.371578299999999","24.716657229999999","26.49352493","26.957260489999999","27.17159728","27.34287848","27.97872907","29.431575080000002","30.051463129999998","30.68525189","31.33432741","31.428097040000001","32.107618369999997","33.026209440000002","33.964734720000003","34.923299710000002","35.903028499999998","36.900674080000002","37.917443720000001","38.952290679999997","40.004638589999999","41.07385421","42.157509750000003","43.2564396","44.370437260000003","45.498138619999999","46.638577869999999","47.78798536","48.946902190000003","50.113982870000001","51.288081310000003","52.469662730000003","53.657688690000001","54.856061240000002","56.066575110000002","57.29049337","58.530689899999999","59.785747899999997","61.060911939999997","62.357624389999998","63.589500129999998","64.843054980000005"
"UGA","Uganda","GDP"," (billions) 2005 USD","2423.6700000000001","2517.1999999999998","2723.73","2880.1999999999998","2870.27","2775.3699999999999","2786.1999999999998","2896.5799999999999","3136.0500000000002","3335.5599999999999","3551.5100000000002","3748.7600000000002","3876.9099999999999","4199.71","4468.6499999999996","4983.5799999999999","5435.6999999999998","5712.9200000000001","5993.1499999999996","6475.8299999999999","6840.96","7179.2399999999998","7639.0500000000002","8133.54","8687.2099999999991","9237.3400000000001","10233.559999999999","11112.43","12171.889999999999","13053.98","13730.440000000001","14609.190000000001","15412.700000000001","16035.788629999999","16826.27306","17673.973330000001","18608.55962","19660.453730000001","20816.757839999998","22089.096610000001","23478.828669999999","24989.052769999998","26839.67151","28840.69659","31003.809560000002","33334.038760000003","35802.14615","38448.666499999999","41296.30444","44353.594510000003","47644.8747","51099.05517","54799.97625","58760.337140000003","62996.488590000001","67534.008560000002","72308.588680000001","77413.382020000005","82874.214550000004","88724.540309999997","94991.416700000002","101657.424","108844.4489","116596.4552","124960.3404","133976.2286","143551.21479999999","153833.2083","164864.61660000001","176675.1311","189310.63990000001"
"UKR","Ukraine","GDP"," (billions) 2005 USD","117068.55","119526.92","122981.8","126917.03999999999","128693.75","130109.23","135573.85999999999","137336.31","140861.0","146316.69","137032.56","125507.24000000001","113334.3","97211.229999999996","74916.770000000004","65776.919999999998","59199.230000000003","57423.25","56332.209999999999","56219.540000000001","59536.5","65013.860000000001","68394.570000000007","74823.660000000003","83877.330000000002","86142.020000000004","92430.380000000005","99732.389999999999","101826.77","87100.589999999997","90747.479999999996","95012.619999999995","99573.229999999996","99546.613830000002","93024.079249999995","83842.787830000001","85084.428899999999","87245.262040000001","89888.928100000005","93070.922949999993","96775.348450000005","100646.129","105737.13099999999","111156.99860000001","116947.4166","123092.9954","129015.8784","135160.1728","141644.81909999999","148455.99040000001","155675.5557","162500.10320000001","169568.4792","176911.43770000001","184533.2585","192462.6146","199989.50510000001","207718.39730000001","215684.4853","223928.8181","232459.0779","240619.36170000001","249111.815","257991.5171","267316.58620000002","277120.48739999998","287205.0355","297756.83659999998","308848.66310000001","320501.67849999998","332794.96059999999"
"ARE","United Arab Emirates","GDP"," (billions) 2005 USD","87350.339999999997","89832.699999999997","82420.979999999996","77976.399999999994","81572.020000000004","76210.080000000002","61895.269999999997","65768.970000000001","64191.669999999998","72881.830000000002","85658.020000000004","85837.880000000005","88146.990000000005","87353.660000000003","93761.479999999996","101211.42","107454.38","114608.03999999999","119500.38","124137.67","130324.59","132540.10999999999","135986.14000000001","152168.5","166928.84","180617.0","197595.0","210537.48000000001","221744.39000000001","214759.45000000001","221694.03","229009.94","237611.54999999999","247878.11569999999","259207.10769999999","269396.93560000003","275780.8247","283015.6679","291897.38959999999","301937.12410000002","313195.44929999998","323923.0294","328988.23599999998","333775.17580000003","338327.9093","342885.21830000001","347228.77860000002","351590.06890000001","355940.19540000003","360215.72889999999","364036.88419999997","368100.20890000003","371854.85509999999","375523.92050000001","379074.3321","382326.19500000001","385553.24489999999","388561.69579999999","391490.92300000001","394275.31949999998","396974.98200000002","399687.19400000002","402413.11040000001","405263.04810000001","408216.13150000002","411285.10810000001","414672.18900000001","418234.9411","421985.15490000002","426002.59299999999","430208.21870000003"
"GBR","United Kingdom","GDP"," (billions) 2005 USD","1223672.6299999999","1205863.5","1228907.1299999999","1272188.1299999999","1304785.25","1350932.6299999999","1404616.25","1468982.1299999999","1542416.6299999999","1576177.1299999999","1588360.25","1566652.75","1570000.25","1605579.8799999999","1674887.25","1724182.25","1772199.3799999999","1827188.3799999999","1888461.0","1945908.8799999999","2019890.25","2067792.75","2110247.75","2168694.5","2239365.5","2280540.0","2347200.25","2418196.5","2435124.0","2318238.0","2349626.75","2372942.25","2379412.75","2430806.5860000001","2500153.7030000002","2556365.0129999998","2604686.4870000002","2662629.3509999998","2721481.0359999998","2779570.2149999999","2838192.375","2898245.8119999999","2975930.952","3054092.378","3133017.2590000001","3213031.6189999999","3294444.5520000001","3377375.423","3461727.0410000002","3547268.9389999998","3633832.5580000002","3721129.8020000001","3808116.179","3894317.8769999999","3979741.4939999999","4064414.0890000002","4148244.4500000002","4231075.8679999998","4312859.1749999998","4393618.1069999998","4473459.0420000004","4552502.4160000002","4630841.7300000004","4708541.7529999996","4785669.3710000003","4862351.0429999996","4938731.8940000003","5014978.1550000003","5091239.0089999996","5188035.2779999999","5286229.568"
"USA","United States","GDP"," (billions) 2005 USD","5883670.5","6032139.0","5913042.5","6180034.0","6624866.0","6896790.5","7133376.5","7371913.0","7675849.0","7946970.5","8094635.5","8078917.0","8348432.5","8573086.0","8921310.0","9147685.0","9490287.0","9921925.0","10340597.0","10804820.0","11203758.0","11288777.0","11470864.0","11760229.0","12189457.0","12564300.0","12925259.0","13183765.0","13328786.0","12995567.0","13389332.0","13631356.0","13932804.0","14140344.0","14483584.65","14834974.140000001","15191230.390000001","15571303.51","15941052.789999999","16281152.24","16600211.5","16929122.68","17343172.129999999","17763214.350000001","18190047.789999999","18624628.989999998","19067528.739999998","19516171.219999999","19966876.34","20419403.27","20873582.27","21329191.899999999","21785744.5","22242774.280000001","22699982.440000001","23157221.640000001","23614345.129999999","24071021.530000001","24526934.399999999","24982189.43","25437151.210000001","25891860.18","26346185.359999999","26800173.77","27254140.760000002","27708623.0","28164041.739999998","28620506.859999999","29077681.25","29540926.25","30010719.16"
