"ISO","Country","Subject Descriptor","Units","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","olgroup"
"GEO","Georgia","GDP per capita","2005 USD PPP","6040.3199999999997","6310.54","6386.8000000000002","6607.3900000000003","6905.8199999999997","7181.3800000000001","6529.25","6545.7299999999996","6850.0600000000004","6328.25","5398.4399999999996","4291.9700000000003","2396.8499999999999","1724.3099999999999","1573.8099999999999","1642.9300000000001","1855.0899999999999","2078.4400000000001","2169.8000000000002","2259.25","2329.5700000000002","2473.0100000000002","2641.8099999999999","2970.0","3178.9299999999998","3517.25","3876.8899999999999","4385.3000000000002","4495.3299999999999","4344.8500000000004","4644.6300000000001","4928.6599999999999","5217.0799999999999","5426.4780000000001","5712.9930000000004","5908.0559999999996","6093.0519999999997","6411.4930000000004","6781.7740000000003","7169.0129999999999","7584.3789999999999","8025.1360000000004","8612.9480000000003","9245.7189999999991","9926.8760000000002","10659.59","11405.07","12203.219999999999","13058.870000000001","13975.48","14958.530000000001","15949.57","17006.0","18129.630000000001","19321.34","20583.09","21865.599999999999","23220.630000000001","24651.880000000001","26165.34","27767.130000000001","29414.34","31167.490000000002","33031.800000000003","35013.25","37117.220000000001","39417.080000000002","41865.279999999999","44468.260000000002","47229.099999999999","50154.160000000003","Transition"
"DEU","Germany","GDP per capita","2005 USD PPP","20551.639999999999","20703.810000000001","20669.560000000001","21037.919999999998","21658.939999999999","22163.720000000001","22641.950000000001","22903.099999999999","23665.540000000001","24469.73","25605.599999999999","26726.48","27106.610000000001","26675.459999999999","27193.040000000001","27560.299999999999","27742.529999999999","28200.02","28764.02","29345.630000000001","30284.82","30647.240000000002","30629.48","30543.619999999999","30852.09","31087.68","31980.790000000001","32783.360000000001","33226.059999999998","31658.040000000001","32826.690000000002","33900.559999999998","34265.529999999999","34483.110000000001","35104.669999999998","35681.339999999997","36255.779999999999","36888.900000000001","37428.0","37968.669999999998","38495.459999999999","39014.589999999997","39515.279999999999","40019.260000000002","40529.830000000002","41049.089999999997","41579.370000000003","42120.440000000002","42675.260000000002","43247.209999999999","43837.480000000003","44449.25","45083.300000000003","45741.940000000002","46427.400000000001","47138.080000000002","47877.129999999997","48642.849999999999","49429.32","50235.980000000003","51060.120000000003","51902.120000000003","52762.150000000001","53639.860000000001","54532.919999999998","55445.330000000002","56376.230000000003","57327.220000000001","58296.32","58957.830000000002","59628.769999999997","EEA + Turkey"
"GHA","Ghana","GDP per capita","2005 USD PPP","992.75","930.44000000000005","837.79999999999995","772.00999999999999","810.33000000000004","824.48000000000002","841.84000000000003","857.84000000000003","882.03999999999996","902.32000000000005","907.10000000000002","928.48000000000002","937.40999999999997","955.42999999999995","960.16999999999996","973.65999999999997","993.21000000000004","1010.2","1033.04","1053.45","1066.79","1083.0899999999999","1104.7","1134.1500000000001","1168.79","1208.01","1254.5599999999999","1299.3299999999999","1347.1600000000001","1368.0","1439.3","1596.47","1673.4200000000001","1755.576","1785.242","1807.3900000000001","1848.921","1949.3130000000001","2022.3040000000001","2103.3850000000002","2171.5610000000001","2225.7600000000002","2297.2049999999999","2372.2130000000002","2450.8960000000002","2532.8310000000001","2614.7069999999999","2698.9650000000001","2786.4969999999998","2877.0819999999999","2971.4099999999999","3065.1889999999999","3161.75","3261.1640000000002","3363.5810000000001","3469.5419999999999","3576.0929999999998","3685.9879999999998","3799.5569999999998","3917.3310000000001","4039.4380000000001","4165.0500000000002","4296.9480000000003","4435.6229999999996","4581.5959999999995","4735.0770000000002","4893.4219999999996","5058.9759999999997","5231.9170000000004","5411.9350000000004","5599.2209999999995","Africa"
"GRC","Greece","GDP per capita","2005 USD PPP","16776.0","16369.82","16073.309999999999","15815.040000000001","16060.49","16394.299999999999","16415.82","15989.41","16612.41","17159.59","17047.689999999999","17427.59","17373.080000000002","16910.41","17069.439999999999","17268.34","17539.459999999999","18059.509999999998","18564.560000000001","19106.310000000001","19872.27","20679.16","21406.98","22408.59","23358.27","24176.09","25108.939999999999","26029.5","26698.75","25994.18","24790.709999999999","22967.330000000002","21442.43","20708.02","20798.93","20710.560000000001","20555.990000000002","21071.439999999999","21697.259999999998","22277.779999999999","22781.549999999999","23111.82","23779.080000000002","24441.369999999999","25099.380000000001","25764.509999999998","26430.080000000002","27092.73","27754.169999999998","28413.240000000002","29065.299999999999","29705.240000000002","30317.889999999999","30898.93","31445.150000000001","31961.990000000002","32448.369999999999","32908.190000000002","33341.389999999999","33754.010000000002","34149.18","34530.480000000003","34902.239999999998","35268.440000000002","35628.690000000002","35992.559999999998","36360.760000000002","36736.57","37121.279999999999","37469.93","37838.389999999999","EEA + Turkey"
"GRD","Grenada","GDP per capita","2005 USD PPP","null","null","null","null","null","null","null","null","null","null","6229.1840000000002","6361.0969999999998","6293.5659999999998","6058.808","6156.6760000000004","6257.3289999999997","6476.1369999999997","6752.5720000000001","7181.7489999999998","7894.299","8148.585","7959.9359999999997","8230.0709999999999","8999.643","8882.2610000000004","10053.75","9552.7620000000006","10105.82","10167.68","9457.4509999999991","9389.8320000000003","9444.8040000000001","9331.1849999999995","9368.7860000000001","9431.402","9509.5810000000001","9662.3439999999991","9840.4089999999997","10059.23","10279.620000000001","10525.059999999999","10791.1","11090.370000000001","11417.59","11773.35","12159.1","12567.190000000001","13006.23","13476.73","13978.57","14512.23","15052.9","15623.700000000001","16224.190000000001","16852.040000000001","17504.810000000001","18153.560000000001","18823.529999999999","19514.549999999999","20226.790000000001","20958.790000000001","21685.669999999998","22428.900000000001","23188.849999999999","23968.709999999999","24767.34","25564.66","26379.040000000001","27210.290000000001","28057.950000000001","28920.73","null"
"GTM","Guatemala","GDP per capita","2005 USD PPP","3872.9499999999998","3803.1700000000001","3579.0","3401.5999999999999","3335.8899999999999","3237.04","3166.5599999999999","3204.1199999999999","3253.8299999999999","3306.02","3331.5500000000002","3374.77","3457.02","3510.3499999999999","3568.48","3660.04","3683.4400000000001","3757.9699999999998","3856.71","3913.4200000000001","3959.8299999999999","3955.21","4007.98","4008.1199999999999","4032.4099999999999","4061.5900000000001","4175.7600000000002","4329.9200000000001","4395.1099999999997","4311.21","4320.9399999999996","4332.9799999999996","4350.6400000000003","4398.2160000000003","4470.9530000000004","4535.6459999999997","4603.1080000000002","4668.8720000000003","4728.1549999999997","4794.4189999999999","4867.7700000000004","4948.6030000000001","5054.0910000000003","5162.7479999999996","5275.1570000000002","5391.3779999999997","5514.6459999999997","5642.0079999999998","5773.3959999999997","5908.3119999999999","6046.933","6191.3440000000001","6339.5069999999996","6491.1120000000001","6646.3320000000003","6805.5299999999997","6971.6189999999997","7142.3680000000004","7317.6790000000001","7498.0680000000002","7683.9539999999997","7880.7780000000002","8086.9979999999996","8302.9760000000006","8529.2180000000008","8765.8500000000004","9014.7060000000001","9274.0120000000006","9543.1919999999991","9821.5049999999992","10108.559999999999","Latin America"
"GIN","Guinea","GDP per capita","2005 USD PPP","839.46000000000004","831.29999999999995","829.09000000000003","820.12","810.89999999999998","829.98000000000002","835.10000000000002","841.90999999999997","870.59000000000003","874.0","871.75","846.83000000000004","822.77999999999997","813.33000000000004","801.51999999999998","803.47000000000003","819.38","838.53999999999996","864.91999999999996","892.84000000000003","896.75","918.33000000000004","942.05999999999995","945.99000000000001","955.71000000000004","970.88","974.63","971.22000000000003","1032.3599999999999","1008.11","1004.95","1020.14","1036.9000000000001","1033.904","1018.495","994.45029999999997","1009.446","1038.203","1072.779","1116.277","1158.989","1200.0509999999999","1254.8330000000001","1312.8989999999999","1374.415","1439.175","1504.5909999999999","1572.952","1644.8099999999999","1720.0550000000001","1799.2239999999999","1878.085","1960.403","2046.251","2135.817","2229.5520000000001","2323.5619999999999","2421.6390000000001","2524.1210000000001","2631.4659999999999","2743.8789999999999","2858.6849999999999","2980.0990000000002","3108.6410000000001","3244.7939999999999","3388.7950000000001","3536.3000000000002","3691.4160000000002","3854.4119999999998","4025.096","4203.6679999999997","Africa"
"GNB","Guinea-Bissau","GDP per capita","2005 USD PPP","1008.89","1162.2","1185.9000000000001","1125.1600000000001","1206.74","1234.78","1202.1800000000001","1213.3900000000001","1244.3699999999999","1294.1500000000001","1345.8499999999999","1386.21","1373.1199999999999","1373.52","1388.8900000000001","1421.1600000000001","1554.9000000000001","1623.8399999999999","1145.0799999999999","1210.74","1276.6300000000001","1254.71","1143.3199999999999","1041.21","1014.58","1016.6900000000001","1030.95","1016.24","1022.46","1031.55","1045.47","1073.04","1100.6199999999999","1086.7639999999999","1091.394","1120.2070000000001","1149.876","1182.681","1216.568","1251.556","1287.7449999999999","1325.203","1347.018","1369.8320000000001","1393.6010000000001","1417.9580000000001","1442.7670000000001","1467.944","1493.9190000000001","1520.5340000000001","1548.1579999999999","1575.2570000000001","1603.144","1631.6389999999999","1660.587","1690.1220000000001","1719.595","1749.771","1780.788","1812.9179999999999","1846.182","1880.8530000000001","1917.5730000000001","1956.299","1997.0319999999999","2039.665","2084.0419999999999","2130.4140000000002","2178.7190000000001","2228.7260000000001","2280.4659999999999","Africa"
"GUY","Guyana","GDP per capita","2005 USD PPP","2064.48","2098.79","1831.5699999999999","1720.73","1649.1400000000001","1704.1400000000001","1703.8","1734.0799999999999","1683.21","1610.22","1568.23","1665.49","1795.51","1939.52","2100.0700000000002","2200.46","2370.6399999999999","2515.6599999999999","2470.2600000000002","2540.02","2499.5599999999999","2548.0700000000002","2565.48","2529.6999999999998","2603.1300000000001","2536.3800000000001","2469.6799999999998","2411.4699999999998","2480.0","2557.4299999999998","2663.98","2798.2800000000002","2959.2600000000002","3107.0529999999999","3219.1370000000002","3308.7379999999998","3413.098","3521.9050000000002","3643.3789999999999","3764.252","3879.009","3993.5010000000002","4130.5829999999996","4265.1480000000001","4399.9480000000003","4536.152","4676.8890000000001","4818.4269999999997","4961.6210000000001","5106.5519999999997","5254.4660000000003","5405.9380000000001","5560.9409999999998","5719.6289999999999","5882.7340000000004","6051.3680000000004","6229.0209999999997","6413.0889999999999","6604.0510000000004","6802.5110000000004","7008.665","7229.3950000000004","7461.143","7704.3280000000004","7959.7799999999997","8227.8680000000004","8511.4300000000003","8808.3690000000006","9115.7510000000002","9429.0419999999995","9744.8199999999997","null"
"HTI","Haiti","GDP per capita","2005 USD PPP","2055.8299999999999","1954.49","1843.55","1813.6500000000001","1776.3800000000001","1739.0999999999999","1698.3399999999999","1649.0","1626.45","1609.3599999999999","1574.51","1607.73","1367.6700000000001","1307.8800000000001","1175.97","1107.5899999999999","1131.0599999999999","1139.5599999999999","1142.99","1152.6900000000001","1137.1199999999999","1106.5","1085.9100000000001","1073.01","1019.83","1023.23","1032.2","1053.3499999999999","1052.73","1068.98","998.02999999999997","1045.6199999999999","1109.8800000000001","1142.2429999999999","1158.8150000000001","1155.8240000000001","1167.3409999999999","1190.722","1217.731","1245.5889999999999","1274.3150000000001","1303.9590000000001","1327.8320000000001","1352.4449999999999","1377.8409999999999","1403.7850000000001","1431.963","1460.5160000000001","1489.7909999999999","1519.7149999999999","1550.6849999999999","1583.0260000000001","1616.1089999999999","1649.8309999999999","1684.2329999999999","1719.549","1757.6479999999999","1796.8019999999999","1836.952","1878.249","1920.663","1965.758","2012.8119999999999","2061.8670000000002","2113.1149999999998","2166.5770000000002","2223.2979999999998","2282.2429999999999","2343.2289999999998","2405.9920000000002","2470.4920000000002","Latin America"
